,City,Lat,Lng,Temp,Humidity,Cloudiness,Wind Speed,City ID
323,san patricio,7.442024065512172,-110.27308497148397,92.15,51,0,2.48,3437029
324,tabuk,28.69671824395897,37.1885953260811,50.3,88,0,1.48,1684803
325,avera,-25.56048074003604,-154.4817022151188,48.24,93,90,5.82,4231997
326,san lazaro,-22.089154342543836,-57.75650719291302,84.2,66,40,17.22,3581514
327,pisco,-17.528598820311473,-80.7444925558449,71.6,30,0,18.34,3932145
328,shingu,25.789800938480298,139.85083095158797,49.58,100,12,16.8,1847947
329,moerai,-20.985526100808727,-152.4910242186269,80.36,100,80,6.85,4034188
330,kargasok,61.84623422436283,81.58021021768224,20.47,90,80,2.15,1504382
331,namatanai,-0.20833077645932008,156.115691550201,81.08,100,56,18.92,2090021
332,los llanos de aridane,25.841869345797832,-19.568545501715903,62.6,59,90,5.82,2514651
333,bunia,1.9454029460589481,29.262919538338366,64.39,82,20,2.71,217695
334,dryden,50.168740917707,-92.99188290821834,19.4,79,90,8.05,5942913
335,beringovskiy,61.26098353049926,177.71371680962687,18.26,94,76,20.15,2126710
336,mocuba,-17.737553309461518,38.483661691123274,72.04,90,24,2.59,1024312
337,bubaque,8.525344913671418,-17.14399295749422,78.97,97,12,10.31,2374583
338,buala,-7.590663421499414,159.17648402038964,78.07,100,80,11.54,2109528
339,boa vista,1.7623460001322542,-62.20025841553111,93.2,36,40,12.75,3664980
340,guano,-1.5230291538501035,-78.53016251410398,71.29,56,75,17.22,3657594
341,sahbuz,39.483370238227366,45.61865423278263,24.8,68,0,6.93,147278
342,baykit,64.3674158200738,94.10266900479155,20.69,85,64,5.73,1510689
343,ternate,1.4429999297393579,129.74205071491622,75.2,69,40,2.24,1682474
344,gaya,12.009728468999839,3.6370635181189357,60.8,87,40,2.71,1271439
345,sturgeon bay,44.797513817207204,-86.98247337643306,27.52,100,90,13.87,5274867
346,sur,18.592981987894774,59.141100798121926,69.29,100,0,17.36,286245
348,san vicente,19.408947210368865,126.42253453202466,86.0,58,40,9.17,3583178
349,qom,34.409489086284594,51.262304157913945,33.97,83,0,2.37,119208
350,ambilobe,-11.018181925986894,49.727525356628036,73.16,96,32,2.93,1082243
351,celestun,22.183354770766,-91.96326838689062,82.12,82,0,1.25,3531368
354,xining,36.11440025985392,102.28553676834179,13.04,87,68,2.15,1788852
355,kirksville,40.17884873293309,-92.54391455863018,35.6,74,90,11.41,5055787
356,jumla,31.014688370421368,83.58489124933732,24.97,98,88,1.92,1283285
357,lakeside,29.99448212752459,-81.92369906636384,53.6,66,90,8.05,5364782
359,charters towers,-22.95855430970647,144.83474669743578,69.2,58,0,7.96,2171722
360,masvingo,-20.165600588381977,31.05227727034716,57.95,90,0,3.49,886763
361,kungurtug,48.33993516078564,97.44944264854689,-11.67,45,0,2.37,1501377
362,pacific grove,30.31777504191288,-130.2720630066525,53.58,58,20,12.75,5380437
363,sorong,-0.4248044992961155,132.06055076844876,81.71,100,8,6.29,1626542
364,sibolga,1.0574757863752495,96.70237191102905,68.84,100,20,2.26,1213855
365,nurlat,54.199406803423784,50.7315853009637,24.47,93,88,13.78,516716
367,ughelli,5.15209968329188,6.347099953648865,79.87,74,8,11.43,2320829
368,gamba,-8.099786448924405,4.295782786050893,-14.01,35,0,0.25,1281256
369,oxbow,49.17012910779383,-101.98126384647398,8.6,78,90,5.82,6095751
370,innisfail,-17.137202691903056,148.27754492136063,24.8,79,90,9.17,5983430
371,vondrozo,-22.542771411693764,47.49954445435898,71.81,96,24,1.81,1053507
372,kitimat,52.483177957667095,-127.92428594729054,37.4,69,20,10.29,5993072
373,terrace,54.56523839355086,-128.49800590046522,37.4,69,20,10.29,6162949
374,buenos aires,7.491462213988612,-84.59329192687754,92.01,52,0,11.41,3435910
375,north bend,43.46654531614885,-132.21533288903777,46.4,75,75,10.29,5742974
376,kahului,35.3262856275653,-143.17519037966935,75.0,74,40,6.93,5847411
377,muisne,0.8028437672355722,-81.2305944679829,84.2,83,75,4.7,3653967
378,uspenskaya,45.78069941562822,41.053220050059025,32.48,73,12,7.74,478213
379,beyneu,45.339696555356966,56.12662797115689,7.42,70,0,2.82,610298
381,bilibino,69.3386195237465,168.11115604149603,-36.51,68,8,2.15,2126682
382,boca do acre,-9.343234667049884,-66.99633230794397,84.37,85,12,2.37,3664956
383,salalah,14.495013027080944,56.009656991018915,77.0,25,0,13.87,286621
384,aasiaat,67.7491008634162,-52.57221642551151,14.62,98,32,7.74,3424901
385,arvi,21.114135308685903,78.39333303530208,67.72,88,68,7.18,1278335
386,tarakan,2.2640812253971916,117.63828628237468,80.77,95,32,6.4,1624725
388,esperance,-38.566535050791046,122.58280454374028,84.2,62,20,13.87,3573739
389,chuy,-59.336201427013606,-25.85466818725459,86.75,72,12,3.49,3443061
390,novyy urgal,51.19976950038398,131.52151822834526,-3.97,50,12,2.71,2047258
391,izumo,38.59455154151655,131.40307685073736,44.85,81,75,8.05,1861084
392,takoradi,-2.3524885330150767,-0.1332788176107158,79.87,100,64,7.18,2294915
393,padang,-4.17832295232887,96.3808533779175,84.05,100,24,1.81,1633419
394,kavaratti,10.593492803588305,67.02323098121272,82.43,100,0,3.15,1267390
395,cidreira,-45.23653344735102,-33.653396764179234,80.14,72,0,8.97,3466165
396,road town,23.10926116323415,-64.74313913096475,81.61,65,40,11.41,3577430
397,oranjestad,13.562977236247278,-70.23486905950676,82.4,69,20,23.04,3577154
400,bose,23.225939376661074,107.25248995099514,41.76,75,0,4.7,6457397
401,klaksvik,78.37541197877769,-5.984742670844781,44.6,87,56,16.11,2618795
402,comodoro rivadavia,-47.88265611308018,-66.16539218843646,68.0,16,40,19.46,3860443
403,tazovskiy,67.20123803891838,79.13115793034405,-21.25,31,44,3.15,1489853
404,lengshuitan,26.152249473125806,111.6551921104292,38.74,100,92,3.38,1804162
405,saint-pierre,44.503119979939896,-55.50937558610528,38.52,81,0,4.7,2995603
406,brae,62.863828633107175,-1.6097887932573087,46.4,100,92,19.46,2654970
407,uarini,-2.5510228403988435,-65.45102462821824,84.2,70,40,5.82,3661756
408,tuensang,26.402176895960764,95.07651813711152,49.22,100,44,1.7,1254133
409,kuching,5.039567618436067,108.647354177039,75.2,94,75,4.7,1735634
410,faya,22.955637548896533,20.317208536588566,54.54,27,20,1.7,110690
411,anloga,4.229594090122063,2.157677606081222,80.54,80,48,9.64,2304548
412,narsaq,77.28314529874555,-66.74567867640249,21.2,48,20,3.36,3421719
414,atherton,-17.918617898371608,144.77673608288853,49.98,81,75,10.29,2656847
415,huarmey,-17.22669561682163,-92.01754297469276,79.87,55,32,4.27,3939168
416,atchison,39.51849560818246,-95.44609082948408,36.36,69,1,17.22,4267733
417,beian,48.90279416422237,126.6304825725806,35.6,59,0,19.46,3160100
418,hoi an,16.482556050163737,109.28366950869957,75.2,100,40,2.24,1580541
419,sola,-11.00263618259828,170.88805641977285,19.4,73,75,19.46,643453
420,monza,45.58095132729713,9.297218559899363,39.63,93,0,2.24,3172629
421,lasa,33.47724703228532,86.90471126151039,52.95,81,20,9.17,146639
422,buraydah,25.370662898275043,40.82317001871249,48.2,76,0,2.24,107304
423,coihaique,-47.025126107014366,-73.36137229185218,53.6,50,40,6.93,3894426
424,kaitangata,-61.259442737868724,173.14152284683644,58.9,73,80,4.72,2208248
425,margate,-40.19069090629991,41.72982164136269,57.2,50,75,14.99,2158744
426,romitan,40.44040851416156,64.43530454682966,26.6,86,0,2.24,1217662
427,paamiut,59.134394010982106,-51.0623562320215,24.07,100,12,9.75,3421193
428,nieuwpoort,51.20223118705624,2.74870491306325,42.48,86,56,4.7,2790153
429,ratnagiri,16.201260716713534,68.76676689161243,76.09,100,24,11.21,1258338
430,muriti,-1.7640345388589935,32.759813429139825,75.2,73,75,5.82,152497
431,banda aceh,0.9407064486779575,88.41415111640612,73.34,100,0,3.15,1215502
432,grindavik,60.57981018428643,-25.191501486401734,41.0,100,75,23.04,3416888
433,ekibastuz,51.501854229978875,75.06473504417235,19.34,80,20,9.53,1524325
434,fredericton,46.56542030437038,-66.82238455283564,18.48,31,1,10.29,5957776
437,abbeyfeale,52.51921011867162,-9.221149647354537,53.6,87,75,12.75,2967095
438,campbell river,50.95680016295623,-125.72900659581107,38.57,63,75,4.7,5914132
439,poum,-17.875799529626505,157.49539728999468,20.96,79,0,1.59,787487
440,eyl,5.686284933318703,54.52159337733073,76.04,100,92,12.44,60019
442,oktyabrskoye,61.75849330086612,67.27494488051303,32.0,84,75,13.42,1511846
443,trinidad,-33.45386650014811,-56.85403726183833,96.92,32,0,6.51,3439749
444,polunochnoye,60.98473374789057,60.88408749517268,-0.19,75,56,9.53,1494482
445,bjerringbro,56.37729042099835,9.666208487523903,43.65,93,92,11.41,2624019
447,colares,39.240467187259185,-14.38299580613753,51.69,71,0,3.36,2269142
448,ryotsu,38.46427313160987,138.26149812680444,42.8,81,75,16.11,1853371
449,hofn,61.358159453409314,-12.164364431836901,39.05,100,88,13.44,2630299
450,sal rei,16.139900850195417,-21.704932650762487,68.0,77,20,12.75,3374235
451,alawalpur,31.55445090909423,75.63086071068255,56.87,98,92,10.54,1279050
452,enkoping,59.95556443526439,17.256794117325796,23.88,63,8,2.24,2716166
454,rujewa,-8.517381597121982,34.47234818029284,64.39,98,92,4.05,150453
456,hokitika,-39.18584636832872,165.8178716556627,63.62,100,76,6.06,2206894
457,olovyannaya,50.76593646657875,115.5991013413385,5.44,55,36,3.38,2018498
458,kuryk,42.8418679420343,51.52681236347081,32.84,95,0,14.45,609919
459,morondava,-19.966903303785614,44.10845249105833,74.2,100,88,1.92,1058381
460,batamshinskiy,50.54074497608224,58.47841200770603,12.2,72,75,20.13,610416
461,waingapu,-9.157427663049006,120.33427524464804,72.22,99,24,0.92,1622318
462,tomatlan,19.075565551822095,-106.96164509250465,76.31,73,12,4.05,3981391
463,yeppoon,-20.114043520160976,155.02400239544568,78.8,83,0,8.05,2142316
466,russell,-28.34528545724163,179.41302979800747,98.6,22,40,3.36,3844421
467,menongue,-14.256234472247101,17.20919170807457,67.72,59,0,3.71,3347353
468,mount gambier,-52.159087214522664,128.44351099267482,53.6,87,90,4.7,2156643
469,pringsewu,-6.025548100139716,103.02591637473921,72.17,97,44,1.7,1630639
471,bay roberts,45.97748957523524,-53.42908579333134,3.2,65,90,28.86,5895424
472,nedryhayliv,50.84537855391625,33.76947404010269,35.99,96,88,15.01,700371
473,balabac,7.8267533061149805,117.1608545922391,79.73,100,0,15.68,1728675
474,marseille,42.50732691288104,4.94719658465894,40.51,87,0,4.7,2995469
475,paita,-7.227465892654379,-86.42132838241456,62.6,290,0,9.17,3694112
476,balkanabat,39.927302165166935,54.336087784351804,20.47,76,0,2.15,161616
477,batagay-alyta,67.54835097184491,129.45254091559514,-41.82,0,8,2.82,2027042
478,porto novo,14.75920411570415,-31.02499135479647,73.4,94,75,3.36,6322184
479,dudinka,70.47507654207044,86.50358705771754,-11.8,57,24,8.97,1507116
482,dongying,38.193555300723375,118.68863464081664,18.4,68,0,3.38,1812101
483,lyaskelya,61.74930800071351,30.925643224666715,20.96,83,88,21.16,532825
484,senno,53.93945309879135,28.975106624770973,26.6,79,68,20.13,554873
485,maamba,-17.612738382876714,26.810703568215075,65.69,86,20,3.94,908718
486,smolenka,52.77308105528124,113.93931033075802,28.88,81,0,11.65,757718
487,soubre,5.618658790555216,-6.357837024829934,76.72,90,92,3.94,2598243
488,coahuayana,16.09637365051816,-104.12343824547276,86.89,24,0,3.04,3981460
489,bathsheba,19.424850345566895,-50.32797196900668,80.6,65,20,20.8,3374083
492,sorsk,53.866007363738646,89.96555100821217,6.56,72,36,2.71,1491360
493,hamilton,30.805233881024975,-67.18380210832444,60.8,63,75,10.29,3573197
495,mumford,0.7059458274046051,1.3237493450945692,80.36,88,48,8.97,2297810
496,kovur,14.143375556637835,80.28017480660344,68.75,93,24,2.71,1265888
498,shimoda,22.16338671334927,143.46961059225941,51.79,100,12,19.82,1852357
499,zhangye,41.87612630473694,100.99098383541809,8.81,41,0,7.4,1785036
500,angoche,-19.0490505654423,40.68331954057635,82.84,100,20,10.65,1052944
501,kissimmee,28.154896529555927,-81.42028837207073,84.6,61,75,11.41,4160983
502,komsomolskiy,66.19546153645365,171.18180386765152,-1.09,66,56,7.18,1486910
503,broken hill,-32.31545815220714,140.70900017661035,60.8,67,0,13.87,2173911
504,raudeberg,63.652927931583235,1.6593604866237115,37.13,93,75,19.46,3146487
505,flin flon,57.4416700493733,-101.85556617816523,8.6,60,90,6.93,5954718
507,miri,7.0982788147986895,111.20067762939186,68.8,46,0,5.28,2347470
509,zeya,55.93838038224675,128.07584850158094,6.2,69,24,3.94,2012593
510,bahir dar,11.900722912159836,36.14930714591151,56.51,45,8,3.71,342884
511,denpasar,-12.662423728126228,114.55238738878097,78.8,94,40,3.36,1645528
513,kanniyakumari,7.037180178004135,77.87184635351701,81.44,100,0,22.62,1268008
514,cervo,46.02084477284413,-6.7322528635545495,72.44,81,20,3.6,3469169
515,umm lajj,24.05781673054227,37.799375630661416,59.3,100,0,12.21,100926
516,punta alta,-38.34946974082501,-61.693977432178116,91.38,44,20,5.82,3429886
517,port macquarie,-34.81555457803142,157.55341613106015,69.8,94,75,12.75,2152659
518,aykhal,65.09076619929647,107.91210332759908,-14.68,62,48,2.71,2027296
519,effingham,39.100121591836825,-88.46514088608649,43.92,87,90,17.22,4237727
520,kiunga,-5.752926534659721,138.27084411188872,72.17,97,76,2.04,2093846
521,la ronge,62.92070383454066,-104.60619956390413,8.6,71,90,6.93,6050066
522,peniche,40.07395723376669,-10.317499751078799,51.51,71,0,3.36,2264923
523,kaeo,-28.02582916516839,177.1610869497971,71.18,81,100,9.86,2189343
524,eirunepe,-6.660955160144468,-69.62798171685675,82.84,86,20,1.14,3664321
525,rocha,-52.44171063599433,-37.40052652619681,80.77,82,24,1.36,3440777
526,ende,-9.308565894525472,121.4570558414652,78.7,100,44,0.92,1644932
527,antsohihy,-15.719144160388225,48.13158913520775,76.54,93,68,3.71,1068971
528,erenhot,44.77751085622711,112.16427521614565,0.4,57,0,3.6,2037485
529,suntar,61.99736743852094,118.44174476637363,-5.68,56,24,2.59,2015913
531,itarema,-1.7670971991964421,-39.16761776687272,79.6,92,32,6.29,3393692
532,port lincoln,-41.93041119360753,130.2734647020049,61.6,100,88,5.5,2063036
533,olenino,56.20095305718107,33.58024329685324,25.64,90,80,16.58,515687
534,longyearbyen,81.08852060740404,23.205632585334484,10.4,78,75,3.36,2729907
535,verkhoyansk,65.89658876720469,132.73657615399082,-45.46,0,12,1.59,2013465
536,marrakesh,32.080114814590246,-7.78932110814506,59.0,54,40,2.04,2542997
538,palora,-1.6537732521649957,-76.52373730869542,76.73,65,75,6.93,3653523
539,cedar city,38.90274978345437,-112.90959760769769,24.8,62,90,17.22,5536630
540,sungurlu,40.46185032906709,33.94975552999844,28.07,74,0,2.26,739236
541,cilegon,-6.155025422703943,105.89989245867173,80.6,83,40,4.7,1627549
542,manadhoo,6.578628187480248,75.421075636811,82.75,99,0,10.42,1337618
543,shahrud,35.508738525063904,55.67007226127541,9.67,70,0,1.36,135423
544,yining,44.41965733000097,80.77369537630256,39.41,98,92,2.71,1786538
545,tonekabon,36.41507613055923,50.75651884535574,42.8,100,75,2.24,112656
546,yumen,37.89837851968625,94.88926842044111,9.04,59,36,2.71,1528998
547,san carlos,8.97211241710663,-68.28763666835388,94.27,37,32,5.39,3628503
549,port-cartier,55.8714080789625,-70.73502979060763,8.6,32,20,10.29,6111696
550,kerema,-7.338672091741486,145.15199277733325,70.87,100,20,2.15,2094144
551,spornoye,63.30058951572343,151.1359003429452,32.0,94,90,11.18,578283
552,derzhavinsk,49.585187049581805,64.75399745813735,19.16,94,76,7.18,1524606
553,moroto,2.1716844365718657,34.62665648721145,72.17,62,12,6.62,229112
554,anchorage,61.45495649970778,-150.75343463222035,17.37,100,90,5.82,5879400
555,yashan,22.258560794336802,109.64386506155421,39.5,100,92,5.5,1786866
556,nicoya,5.607598701418226,-87.55691662478809,91.4,41,20,16.11,3622716
557,mezen,70.07691580930032,45.6414391986512,15.02,75,92,10.65,527321
558,kirakira,-13.21454541438969,162.59421701895155,84.37,97,80,14.45,2178753
559,baiquan,47.68737051367444,126.35090444489174,11.02,64,0,7.07,2038541
560,przhevalskoye,55.14415277373371,31.883658524709205,24.74,87,80,21.83,514127
561,santa isabel do rio negro,1.1441849579425991,-63.638139831708926,89.77,61,20,5.39,3662489
562,lohja,60.21744012516382,23.854153540318578,23.0,62,40,20.8,647751
563,boyuibe,-20.542080954453468,-62.76017124478044,87.8,45,40,4.7,3923015
564,alice springs,-26.354718164544245,137.66798250290447,69.8,22,0,5.82,2077895
565,broome,-19.219561469665948,122.03360923005886,48.2,76,0,12.75,2656067
566,marion,40.43885015560991,-85.47258757329173,36.54,64,1,11.41,4275070
567,kalemie,-6.332663590329304,29.316971030118765,76.31,100,36,5.95,214974
568,puerto asis,0.31407599660988694,-76.2000000549142,75.2,94,75,4.7,3671549
569,leningradskiy,84.36216793039168,176.37820771665622,-9.01,67,20,10.42,2123814
570,khovu-aksy,50.99233147779964,94.03508937561253,-18.55,46,0,2.37,1503527
571,preobrazheniye,42.58302259490003,133.92714420206056,16.01,75,0,3.6,2017658
572,brigantine,38.03606795562172,-72.33926155282177,34.3,100,90,12.75,4500920
573,sitka,40.31409204010899,-144.37811826748194,40.27,75,0,5.95,4267710
574,port jervis,41.26727840986132,-74.79480724667324,24.8,86,90,3.94,5132016
575,basco,20.42207869746896,122.49366296516655,35.6,93,90,17.22,4863349
576,llangefni,53.78626298579243,-4.545087504729025,48.2,93,68,20.8,2644037
577,monrovia,3.444020572670368,-12.275419463004937,78.8,94,40,8.41,2274895
578,nagai,38.01271786232704,139.91736758763278,36.04,93,92,7.07,2111781
579,hernani,11.602729659302284,125.98308042165507,48.45,87,0,2.24,3120811
580,richards bay,-29.19759213936583,36.47831303913577,76.67,82,8,10.76,962367
581,wasilla,63.14817589933986,-150.63186821021065,17.38,73,75,2.48,5877641
582,gorontalo,1.708605441849997,121.15053631399695,70.28,95,8,2.26,1643837
583,belyy yar,61.32491919242074,86.5250807878353,6.8,92,32,1.36,1510377
584,neuquen,-36.93724004318071,-67.93691374602274,91.4,13,0,14.99,3843123
585,porto velho,-9.496283108690605,-63.8935629764692,84.2,74,75,11.41,3662762
586,tomakomai,42.37116227525803,141.708930212302,30.99,100,75,1.12,2127733
587,ilulissat,68.62729065180687,-44.997529766824385,12.2,85,75,4.7,3423146
588,lavrentiya,62.64826064289218,-168.86124091165144,15.83,89,32,32.79,4031637
589,tutoia,0.5059537677634012,-41.824740887284975,84.2,70,40,9.17,3385899
590,kapuskasing,49.47140121048403,-81.88025637252554,28.4,50,75,9.17,5989403
591,taoudenni,22.294426881922462,-8.372522953435833,51.92,31,0,3.49,2450173
592,kyzyl-suu,41.68173238227686,78.41537416599868,20.06,100,76,9.98,1527497
593,mareeba,-14.630279367006196,143.37220371020578,87.8,62,0,3.36,2158767
594,nova soure,-11.375857339563439,-38.54659539679872,88.19,49,0,11.77,3456115
595,kalianget,-6.505221196521191,114.88683426209167,78.8,83,75,3.36,1621395
596,cassilandia,-19.253486498494098,-52.695270593273236,75.55,100,64,3.83,3466750
597,forrest city,34.9270596680516,-90.6373679888148,51.08,76,0,9.17,4111382
598,lalmohan,22.44311870748686,90.95958473278239,68.84,92,0,3.38,1185251
599,okha,56.14832706811666,145.16899239025565,-3.25,88,56,3.38,2122614
600,hobyo,4.7329388770242105,47.905254339035366,78.25,89,80,14.45,57000
601,hit,33.842758578234964,42.50981546543261,46.7,76,32,2.82,95788
603,wabag,-5.747051990451581,143.88102860215258,44.59,90,20,2.37,2084246
604,svetlogorsk,66.66656477390569,88.9088613282812,15.8,61,75,15.66,584051
605,puro,17.671825511672182,119.25634023863375,74.42,77,20,8.75,1706889
606,belgrade,45.99471514235401,-111.70880751140415,41.88,60,0,6.93,792680
607,mopipi,-21.894666099152943,24.868389265046375,71.63,24,0,10.87,933288
608,okhotsk,59.0585512536218,143.3086989434691,-6.54,100,44,5.17,2122605
609,puerto carreno,6.412744251810082,-66.84912151080559,95.0,39,20,4.7,3671519
610,davila,19.699749712121744,119.57658507492664,69.8,94,20,6.62,1715335
611,jiexiu,37.520463711557824,110.5849293056869,12.95,76,0,2.59,1805833
612,roma,-26.981448477753112,145.38876770812175,44.69,87,0,4.7,6539761
613,gbarnga,7.2453639778743195,-9.401359920793936,82.97,57,88,7.18,2277060
614,yangambi,-0.016271995075172185,24.36077638934401,77.03,84,24,2.15,203717
616,dzerzhinsk,54.239080151161005,26.86557514441867,32.0,96,90,11.18,563708
617,sarangani,5.345293419507513,126.20274834953915,80.45,97,0,11.77,1687186
618,kieta,-0.6040526573855374,160.44204173466215,79.91,97,8,4.83,2094027
619,kourou,4.5893945349916265,-53.09315784259074,82.4,69,75,12.75,3381303
620,inhambane,-23.901236361492565,39.06973980149391,74.74,100,0,7.96,1045114
621,cairns,-14.585607102947677,148.73768623035352,87.8,62,0,3.36,2172797
622,mayo,64.26070634200516,-135.2212105767169,6.8,84,20,2.24,6068416
623,bonavista,53.41938685680094,-50.21036733101553,5.57,100,56,36.37,5905393
624,kurchum,48.64272031606785,82.79462279943812,22.76,75,8,12.66,1521762
625,shenjiamen,31.164632356830467,124.86973575552622,49.49,98,92,15.23,1795632
626,staryy nadym,64.94079440886424,73.60612753220252,-25.21,38,0,3.15,1490918
628,ginir,6.9149800808527715,40.672907983014795,61.82,64,0,4.94,336454
629,arman,59.91291696906592,149.46153475102193,-21.84,31,8,5.17,2127060
630,jaisinghnagar,23.770666196607706,81.76867103573579,62.77,84,36,2.59,1264542
631,san luis,-34.61076963453344,-66.81174845298075,89.0,37,48,7.85,3837056
632,andilamena,-16.785475402256736,48.23640337323974,62.54,89,0,2.59,1076194
633,birao,9.424285517392391,22.345728454866162,68.35,20,12,8.63,240210
634,wellington,-32.508017689960575,149.09206995809723,69.8,73,20,17.22,2179537
635,forest grove,45.30472371126072,-123.35048727799722,44.6,75,75,4.7,5727190
637,redlands,38.89731240909299,-108.76244430471291,50.41,76,90,6.93,5386754
638,visnes,57.60954056377824,2.51850205174847,45.41,93,75,12.75,3131500
639,floro,62.35616936961762,2.670150092406999,35.29,93,75,19.46,3156980
640,san juan,22.622073561700915,-65.6335031594567,75.2,69,40,2.24,1692193
641,muchkapskiy,51.796854455777236,42.531428609791874,28.43,94,92,13.56,524627
643,whitehorse,60.46555697047717,-131.88695711261195,15.8,61,75,4.7,6180550
644,tautira,-19.8407501797287,-145.48877651503057,80.6,88,75,21.92,4033557
646,mahibadhoo,3.6285900136237217,69.75559505986988,83.42,98,88,12.44,1337605
